0.609052263,1,0.001,0.993897316,0.250215478,0.137329345,0.075611233,0.077159576,1,1,0.988850013,0.469477589,0.212255534,0.281230205,0.653160017,0.855212305,0.654502041,0.399502525,0.131210546
1,0.061515879,0.965846841,0.224754102,0.124250549,0.058786055,0.09640953,0.036771583,1,0.61433267,0.49569114,0.040411818,0.030956286,0.397713729,0.134574862,0.935134689,0.942253815,0.459984505,0.280823434
0.114027763,0.001,0.001,0.470399254,1,0.001,0.043414467,0.021868109,1,1,0.277216793,0.565525627,0.792358871,0,0.30533759,0.488266074,0.267725044,0.5,0.1
0.412379756,0.038248546,0.007190791,0.478596447,0.730553732,0.073851234,0.068501958,0.033736973,1,0.760735914,0.240619323,1,0.003467802,0.750323388,0.045508541,0.613508253,0.668090302,0.382297898,0.29900944
0.05760484,0.253198619,0.001,0.831502947,0.420324107,0.001020613,0.076193418,0.055253237,0.015871614,0.96215285,0.096778217,0.040728441,0.238555129,0.247599272,0.717169342,0.358014861,0.331420983,0.306685036,0.49845985
0.21668842,0.113768642,0.001,0.641789516,0.75965793,0.004954997,0.00260089,0.024773591,0.030788306,0.867032996,0.425289954,0.031405407,0.397861024,0.725547138,0.52679044,0.852874536,0.685135992,0.449146453,0.296099993
0.417330106,0.75623791,0.001,0.75091437,0.250215478,0.007197691,0.076835663,2.42E-04,1,1,0.734292061,0.486706629,0.400596561,0.57202814,0.653160017,0.856481209,0.633301961,0.399502525,0.131210546
0.060663682,0.977598512,0.001,0.862018049,0.348969399,0.001,0.098023253,0.002021285,0.001,0.290717824,0.081107097,0.041653138,0.624188288,0.682993121,0.100802052,0.973230534,0.943360743,0.460064163,0.445670176
0.417330106,0.75623791,0.001,0.75091437,0.250215478,0.007197691,0.076835663,2.42E-04,1,1,0.734292061,0.486706629,0.400596561,0.57202814,0.653160017,0.856481209,0.633301961,0.399502525,0.131210546
0.154113543,0.177401741,0.001084557,0.04811211,0.187994549,0.006097863,0.095090019,0.012775936,0.880830761,0.260420917,0.076267748,0.929983988,0.287521414,0.509792799,0.146853834,0.642925824,0.557630358,0.490615462,0.470289956
0.337496228,0.178284239,0.001500756,0.083735254,0.108541999,0.007763308,0.009342224,0.010479587,1,1,0.882060809,0.695535172,0.994448406,0.892760502,0.107078444,0.639263996,0.695645524,0.47182274,0.247278076
0.212670224,0.966160853,0.001276314,0.177940637,0.104268229,0.004681583,0.002296983,0.012663696,0.501148838,0.548940236,0.911286456,0.156209616,0.39001241,0.232215186,0.002359106,0.343439933,0.89605806,0.49483661,0.453945537
0.027013004,0.408940515,0.001,0.40233211,0.810493115,0.001,0.024473365,0.09909374,0.009166733,0.678885602,0.720893443,0.245740932,0.455517375,0.788828586,0.475594796,0.209776214,1,0.323291955,0.33079515
0.320178589,0.381234416,0.001,0.222841272,0.24869094,0.001183564,0.099149025,0.011168793,0.815870751,0.528003981,0.995254622,0.156582932,0.637169842,0.581290953,0.098314008,0.357515088,0.663089246,0.499258596,0.35706234
0.187621118,0.395539583,0.001,0.834429689,0.156090425,0.001,0.005349748,0,0.001,0.455728954,0.509696561,0,0.314742239,0.936822208,0,0.867252249,0.463346581,0.47175832,0.5
0.764019606,1,0.001,0.955942782,0.225084239,0.34645456,0.001696556,0.033971834,1,1,0.773295865,0.469477589,0.448644337,0.281230205,0.653160017,0.855212305,0.654502041,0.340290838,0.428150472
0.154906305,0.56922585,0.001,0.905783335,0.805704391,0.001,0.0312782,0.014487049,0.001,0.789972403,0.139802676,0.145698985,0.560476421,0.522683116,0.952841698,0.669359534,0.645624056,0.491123439,0.482028969
0.060194998,0.710713535,0.001,0.544973472,0.377114742,0.001,0.074346387,0.1,0.001,0.552923631,0.759528281,0.61833869,0.644182461,0.70093252,0.239425349,0.139404225,0.250277111,0.210130877,0.5
0.292770579,0.983405655,0.001,0.572362671,0.418727878,0.001,0.077444467,0.056322581,0.093437814,0.866076149,0.102740493,0.764044976,0.746600862,0.265955416,0.212018033,0.616313223,0.373274058,0.472285682,0.43049541
0.077740688,0.040274997,0.001,0.310764449,0.210062119,0.001,0.063927895,0.1,0.001,0.746050479,0.06436888,0.880384021,0.1434356,0,0.83986035,0.795330352,0.560930643,0.496835756,0.5
0.071925116,0.667341128,0.001,0.996442878,0.365273631,0.001,0.071045694,0.054833404,0.021584748,0.784749828,0.360587019,0.889784392,0.790574315,0.123215574,0.803592144,0.14843364,0.138294411,0.443832942,0.274328436
0.244887884,0.463966141,0.001,0.667288257,0.104968744,0.013565936,0.040379928,0.056415771,0.034781926,0.516417029,0.186935305,0.795602922,0.630107436,0.291925043,0.260914068,0.779015006,0.445210726,0.293839988,0.361977093
0.357846505,0.775306041,0.001,0.845169775,0.24313643,0.031982456,0.099585421,0.023538081,1,0.33107511,0.711614372,0.475554227,0.398587783,0.250174722,0.798367965,0.52189708,0.712190011,0.325312936,0.473071212
0.082785022,0.892785566,0.001,0.933714441,0.086857349,0.003140972,0.094149174,0.036724186,0.021909594,0.322653981,0.110989316,0.647130491,0.60231995,0.118807504,0.009942765,0.609112489,0.552924251,0.485115858,0.45827921
0.853352437,1,0.001,0.373185285,0.90585702,0.225585196,0,0.030382481,1,1,0.844699057,0.801110469,1,0.885170687,0.604639446,0.407717644,0.370237302,0.5,0.426186174
0.124796524,0.882479144,0.001,0.933714441,0.041457285,0.003102667,0.047119055,0.036272909,0.021909594,0.057331575,0.110989316,0.609897551,0.60231995,0.118807504,0.009942765,0.609112489,0.268200918,0.442179967,0.448841235
0.150136388,0.95799181,0.001238175,0.617216557,0.490753122,0.005471776,0.0995246,0.023143141,0.025014981,0.535736622,0.262517693,0.749163716,0.682111261,0.507280549,0.277300218,0.523466288,0.429716048,0.483215967,0.377355488
0.267203189,0.555102594,0.001,0.882260867,0.18236492,0.001,0.046820865,0.044264569,0.001,0.544535014,0.006171699,0.934550427,0.970193595,0.490851406,0.221216555,0.956357115,0.575226709,0.396430014,0.430953795
