Realization	utility	WSS	week	infra.
392	0	0	834	9
393	0	0	313	7
393	0	0	574	8
393	0	0	834	9
394	0	0	313	7
394	0	0	574	8
394	0	0	834	9
395	0	0	313	7
395	0	0	574	8
395	0	0	834	9
396	0	0	313	7
396	0	0	574	8
396	0	0	834	9
397	0	0	313	7
397	0	0	574	8
397	0	0	834	9
398	0	0	313	7
398	0	0	574	8
398	0	0	834	9
399	0	0	313	7
399	0	0	574	8
399	0	0	834	9
400	0	0	313	7
400	0	0	574	8
400	0	0	834	9
401	0	0	313	7
401	0	0	574	8
401	0	0	834	9
402	0	0	313	7
402	0	0	574	8
402	0	0	834	9
403	0	0	313	7
403	0	0	574	8
403	0	0	834	9
404	0	0	313	7
404	0	0	574	8
404	0	0	834	9
405	0	0	313	7
405	0	0	574	8
405	0	0	834	9
406	0	0	313	7
406	0	0	574	8
406	0	0	834	9
407	0	0	313	7
407	0	0	574	8
407	0	0	834	9
408	0	0	313	7
408	0	0	574	8
408	0	0	834	9
409	0	0	313	7
409	0	0	574	8
409	0	0	834	9
410	0	0	313	7
410	0	0	574	8
410	0	0	834	9
411	0	0	313	7
411	0	0	574	8
411	0	0	834	9
412	0	0	313	7
412	0	0	574	8
412	0	0	834	9
413	0	0	313	7
413	0	0	574	8
413	0	0	834	9
414	0	0	313	7
414	0	0	574	8
414	0	0	834	9
415	0	0	313	7
415	0	0	574	8
415	0	0	834	9
416	0	0	313	7
416	0	0	574	8
416	0	0	834	9
417	0	0	313	7
417	0	0	574	8
417	0	0	834	9
418	0	0	313	7
418	0	0	574	8
418	0	0	834	9
419	0	0	313	7
419	0	0	574	8
419	0	0	834	9
420	0	0	313	7
420	0	0	574	8
420	0	0	834	9
421	0	0	313	7
421	0	0	574	8
421	0	0	834	9
422	0	0	313	7
422	0	0	574	8
422	0	0	834	9
423	0	0	313	7
423	0	0	574	8
423	0	0	834	9
424	0	0	313	7
424	0	0	574	8
424	0	0	834	9
425	0	0	313	7
425	0	0	574	8
425	0	0	834	9
426	0	0	313	7
426	0	0	574	8
426	0	0	834	9
427	0	0	313	7
427	0	0	574	8
427	0	0	834	9
428	0	0	313	7
428	0	0	574	8
428	0	0	834	9
429	0	0	313	7
429	0	0	574	8
429	0	0	834	9
430	0	0	313	7
430	0	0	574	8
430	0	0	834	9
431	0	0	313	7
431	0	0	574	8
431	0	0	834	9
432	0	0	313	7
432	0	0	574	8
432	0	0	834	9
433	0	0	313	7
433	0	0	574	8
433	0	0	834	9
434	0	0	313	7
434	0	0	574	8
434	0	0	834	9
435	0	0	313	7
435	0	0	574	8
435	0	0	834	9
436	0	0	313	7
436	0	0	574	8
436	0	0	834	9
437	0	0	313	7
437	0	0	574	8
437	0	0	834	9
438	0	0	313	7
438	0	0	574	8
438	0	0	834	9
439	0	0	313	7
439	0	0	574	8
439	0	0	834	9
440	0	0	313	7
440	0	0	574	8
440	0	0	834	9
441	0	0	313	7
441	0	0	574	8
441	0	0	834	9
442	0	0	313	7
442	0	0	574	8
442	0	0	834	9
443	0	0	313	7
443	0	0	574	8
443	0	0	834	9
444	0	0	313	7
444	0	0	574	8
444	0	0	834	9
445	0	0	313	7
445	0	0	574	8
445	0	0	834	9
446	0	0	313	7
446	0	0	574	8
446	0	0	834	9
447	0	0	313	7
447	0	0	574	8
447	0	0	834	9
448	0	0	313	7
448	0	0	574	8
448	0	0	834	9
449	0	0	313	7
449	0	0	574	8
449	0	0	834	9
450	0	0	313	7
450	0	0	574	8
450	0	0	834	9
451	0	0	313	7
451	0	0	574	8
451	0	0	834	9
452	0	0	313	7
452	0	0	574	8
452	0	0	834	9
453	0	0	313	7
453	0	0	574	8
453	0	0	834	9
454	0	0	313	7
454	0	0	574	8
454	0	0	834	9
455	0	0	313	7
455	0	0	574	8
455	0	0	834	9
456	0	0	313	7
456	0	0	574	8
456	0	0	834	9
457	0	0	313	7
457	0	0	574	8
457	0	0	834	9
458	0	0	313	7
458	0	0	574	8
458	0	0	834	9
459	0	0	313	7
459	0	0	574	8
459	0	0	834	9
460	0	0	313	7
460	0	0	574	8
460	0	0	834	9
461	0	0	313	7
461	0	0	574	8
461	0	0	834	9
462	0	0	313	7
462	0	0	574	8
462	0	0	834	9
463	0	0	313	7
463	0	0	574	8
