0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1cont_fund,1ins_pout,1ins_price,1infra_npv,1debt_serv
17.17,85.139,0.753495,0,0.14,4.01871,4.01871,0,0.753072,5.32224,3.35407e+08,0,0,0,0,95.9782,98.274,2.34184,0,0,2.48973,2.48973,0,1.92348,3.38688,9.55932e+08,0,0,0,0
15.6575,85.139,1.28592,0,0.14,4.0189,4.0189,0,0.753107,5.32224,3.35841e+08,0,0,0,0,95.671,98.274,2.77615,0,0,2.48985,2.48985,0,1.92357,3.38688,9.56152e+08,0,0,0,0
14.461,85.139,1.64273,0,0.14,4.01909,4.01909,0,0.753142,5.32224,3.36275e+08,0,0,0,0,95.5299,98.274,3.04261,0,0,2.48996,2.48996,0,1.92366,3.38688,9.56372e+08,0,0,0,0
14.2266,85.139,1.9023,0,0.14,3.89664,3.89664,0.591247,0.753177,5.32224,3.35767e+08,0,0,0,0,95.5291,98.274,3.91618,0,0,2.37027,2.37027,0,1.92375,3.38688,9.56582e+08,0,0,0,0
14.1223,85.139,1.83945,0,0.14,3.89682,3.89682,0.825757,0.73023,5.32224,3.34892e+08,0,0,0,0,95.548,98.274,4.28792,0,0,2.37038,2.37038,0,1.83127,3.38688,9.56792e+08,0,0,0,0
13.4442,85.139,1.10963,0,0.14,3.897,3.897,0.930303,0.730264,5.32224,3.33852e+08,0,0,0,0,95.2657,98.274,2.63965,0,0,2.37049,2.37049,0,1.83136,3.38688,9.57002e+08,0,0,0,0
13.8083,85.139,1.49361,0,0.14,3.89718,3.89718,1.60853,0.730298,5.32224,3.31749e+08,0,0,0,0,94.9212,98.274,3.25045,0,0,2.3706,2.3706,0,1.83144,3.38688,9.57212e+08,0,0,0,0
13.5934,85.139,1.28412,0,0.14,3.79668,3.79668,1.14392,0.730332,5.32224,3.30363e+08,0,0,0,0,94.4372,98.274,1.59261,0,0,2.26163,2.26163,0,1.83153,3.38688,9.57412e+08,0,0,0,0
13.7943,85.139,1.49857,0,0.14,3.79686,3.79686,1.359,0.711498,5.32224,3.2864e+08,0,0,0,0,94.2559,98.274,3.34127,0,0,2.26174,2.26174,0,1.74734,3.38688,9.57612e+08,0,0,0,0
16.1237,85.139,4.02694,0,0.14,3.79703,3.79703,1.15833,0.711531,5.32224,3.27232e+08,0,0,0,0,95.0707,98.274,6.65689,0,0,2.26184,2.26184,0,1.74742,3.38688,9.57812e+08,0,0,0,0
15.7099,85.139,2.33531,0,0.14,3.79721,3.79721,0,0.711564,5.32224,3.27642e+08,0,0,0,0,95.2574,98.274,3.43879,0,0,2.26195,2.26195,0,1.7475,3.38688,9.58013e+08,0,0,0,0
16.1434,85.139,2.99016,0,0.14,3.5114,3.5114,0,0.711597,5.32224,3.28021e+08,0,0,0,0,95.5957,98.274,3.72747,0,0,2.03484,2.03484,0,1.74758,3.38688,9.58193e+08,0,0,0,0
16.6306,85.139,3.00564,0,0.14,3.51156,3.51156,0,0.658036,5.32224,3.284e+08,0,0,0,0,95.8103,98.274,3.4398,0,0,2.03493,2.03493,0,1.57212,3.38688,9.58373e+08,0,0,0,0
17.3802,85.139,3.33146,0,0.14,3.51172,3.51172,0,0.658067,5.32224,3.28779e+08,0,0,0,0,96.1947,98.274,4.26529,0,0,2.03503,2.03503,0,1.57219,3.38688,9.58553e+08,0,0,0,0
21.1955,85.139,6.54758,0,0.14,3.51189,3.51189,0,0.658097,5.32224,3.29158e+08,0,0,0,0,97.3759,98.274,7.6429,0,0,2.03512,2.03512,0,1.57226,3.38688,9.58733e+08,0,0,0,0
25.9567,85.139,7.74148,0,0.14,3.51205,3.51205,0,0.658128,5.32224,3.29537e+08,0,0,0,0,99.3022,98.274,10.6544,0,0,2.03521,2.03521,0,1.57233,3.38688,9.58913e+08,0,0,0,0
33.889,85.139,11.2436,0,0.14,3.62222,3.62222,0,0.658158,5.32224,3.29928e+08,0,0,0,0,99.3022,98.274,14.3554,0,0,2.10111,2.10111,0,1.57241,3.38688,9.59099e+08,0,0,0,0
40.6796,85.139,10.4373,0,0.16,3.62236,3.62236,0,0.678805,5.32224,3.30319e+08,0,0,0,0,99.3022,98.274,16.1591,0,0,2.10119,2.10119,0,1.62332,3.38688,9.59285e+08,0,0,0,0
44.0094,85.139,7.08358,0,0.16,3.62249,3.62249,0,0.67883,5.32224,3.3071e+08,0,0,0,0,99.3022,98.274,10.788,0,0,2.10126,2.10126,0,1.62338,3.38688,9.59471e+08,0,0,0,0
45.9974,85.139,5.60762,0,0.16,3.62263,3.62263,0,0.678855,5.32224,3.311e+08,0,0,0,0,99.3022,98.274,6.45802,0,0,2.10134,2.10134,0,1.62344,3.38688,9.59657e+08,0,0,0,0
48.3522,85.139,6.34482,0,0.16,3.97612,3.97612,0,0.67888,5.32224,3.3153e+08,0,0,0,0,99.3022,98.274,7.65649,0,0,2.3485,2.3485,0,1.6235,3.38688,9.59865e+08,0,0,0,0
49.7981,85.139,5.4778,0,0.16,3.97627,3.97627,0,0.745124,5.32224,3.31959e+08,0,0,0,0,99.3022,98.274,8.63695,0,0,2.34859,2.34859,0,1.81445,3.38688,9.60073e+08,0,0,0,0
51.0749,85.139,5.32781,0,0.16,3.97641,3.97641,0,0.745152,5.32224,3.32388e+08,0,0,0,0,99.3022,98.274,9.00777,0,0,2.34868,2.34868,0,1.81452,3.38688,9.60281e+08,0,0,0,0
52.182,85.139,5.22153,0,0.16,3.97656,3.97656,0,0.74518,5.32224,3.32817e+08,0,0,0,0,99.3022,98.274,9.30637,0,0,2.34876,2.34876,0,1.81459,3.38688,9.60489e+08,0,0,0,0
52.8877,85.139,4.31729,0,0.16,3.47264,3.47264,0,0.745208,5.32224,3.33192e+08,0,0,0,0,99.3022,98.274,6.7157,0,0,2.01721,2.01721,0,1.81466,3.38688,9.60668e+08,0,0,0,0
55.3742,85.139,6.10096,0,0.16,3.47276,3.47276,0,0.650772,5.32224,3.33566e+08,0,0,0,0,99.3022,98.274,10.1708,0,0,2.01729,2.01729,0,1.5585,3.38688,9.60846e+08,0,0,0,0
56.3178,85.139,4.62933,0,0.16,3.47289,3.47289,0,0.650796,5.32224,3.33941e+08,0,0,0,0,99.3022,98.274,9.3943,0,0,2.01736,2.01736,0,1.55856,3.38688,9.61025e+08,0,0,0,0
60.5204,85.139,7.93793,0,0.16,3.47302,3.47302,0,0.65082,5.32224,3.34316e+08,0,0,0,0,99.3022,98.274,13.93,0,0,2.01744,2.01744,0,1.55862,3.38688,9.61204e+08,0,0,0,0
63.4395,85.139,6.72745,0,0.16,3.47315,3.47315,0,0.650845,5.32224,3.34691e+08,0,0,0,0,99.3022,98.274,14.2433,0,0,2.01751,2.01751,0,1.55867,3.38688,9.61382e+08,0,0,0,0
64.9648,85.139,5.34424,0,0.16,3.60019,3.60019,0,0.650869,5.32224,3.35079e+08,0,0,0,0,99.3022,98.274,8.34951,0,0,2.09874,2.09874,0,1.55873,3.38688,9.61568e+08,0,0,0,0
66.5174,85.139,5.44484,0,0.16,3.60032,3.60032,0,0.674675,5.32224,3.35468e+08,0,0,0,0,99.3022,98.274,11.0206,0,0,2.09881,2.09881,0,1.62148,3.38688,9.61754e+08,0,0,0,0
67.3855,85.139,4.71589,0,0.16,3.60046,3.60046,0,0.6747,5.32224,3.35856e+08,0,0,0,0,99.3022,98.274,8.7791,0,0,2.09889,2.09889,0,1.62154,3.38688,9.6194e+08,0,0,0,0
67.7712,85.139,4.17398,0,0.16,3.60059,3.60059,0,0.674725,5.32224,3.36245e+08,0,0,0,0,99.3022,98.274,6.96887,0,0,2.09897,2.09897,0,1.6216,3.38688,9.62125e+08,0,0,0,0
68.9921,85.139,4.99575,0,0.16,3.5511,3.5511,0,0.67475,5.32224,3.36628e+08,0,0,0,0,99.3022,98.274,9.20895,0,0,2.06753,2.06753,0,1.62166,3.38688,9.62308e+08,0,0,0,0
69.0946,85.139,3.77343,0,0.16,3.55123,3.55123,0,0.665475,5.32224,3.37011e+08,0,0,0,0,99.3022,98.274,6.28777,0,0,2.0676,2.0676,0,1.59737,3.38688,9.62491e+08,0,0,0,0
68.738,85.139,3.28933,0,0.16,3.55136,3.55136,0,0.6655,5.32224,3.37395e+08,0,0,0,0,99.3022,98.274,5.77179,0,0,2.06768,2.06768,0,1.59743,3.38688,9.62674e+08,0,0,0,0
68.065,85.139,2.93948,0,0.16,3.55149,3.55149,0,0.665525,5.32224,3.37778e+08,0,0,0,0,99.3022,98.274,5.07008,0,0,2.06776,2.06776,0,1.59749,3.38688,9.62858e+08,0,0,0,0
67.7019,85.139,3.36644,0,0.16,3.7201,3.7201,0,0.66555,5.32224,3.38179e+08,0,0,0,0,99.3022,98.274,6.6101,0,0,2.17963,2.17963,0,1.59755,3.38688,9.6305e+08,0,0,0,0
67.3906,85.139,3.40406,0,0.16,3.72024,3.72024,0,0.697147,5.32224,3.38581e+08,0,0,0,0,99.3022,98.274,6.00542,0,0,2.17971,2.17971,0,1.68398,3.38688,9.63243e+08,0,0,0,0
66.7923,85.139,3.10275,0,0.16,3.72038,3.72038,0,0.697173,5.32224,3.38982e+08,0,0,0,0,99.3022,98.274,5.43701,0,0,2.17979,2.17979,0,1.68405,3.38688,9.63436e+08,0,0,0,0
65.8513,85.139,2.72287,0,0.16,3.72052,3.72052,0,0.697199,5.32224,3.39384e+08,0,0,0,0,99.3022,98.274,4.99052,0,0,2.17988,2.17988,0,1.68411,3.38688,9.63629e+08,0,0,0,0
64.9601,85.139,2.75081,0,0.16,3.72066,3.72066,0,0.697225,5.32224,3.39785e+08,0,0,0,0,99.3022,98.274,5.28849,0,0,2.17996,2.17996,0,1.68417,3.38688,9.63822e+08,0,0,0,0
64.2621,85.139,2.89735,0,0.16,3.68747,3.68747,0,0.697251,5.32224,3.40183e+08,0,0,0,0,99.3022,98.274,5.65523,0,0,2.24149,2.24149,0,1.68423,3.38688,9.64021e+08,0,0,0,0
63.4421,85.139,2.74793,0,0.16,3.68761,3.68761,0,0.691032,5.32224,3.40581e+08,0,0,0,0,99.3022,98.274,5.47221,0,0,2.24158,2.24158,0,1.73178,3.38688,9.64219e+08,0,0,0,0
62.4553,85.139,2.55866,0,0.16,3.68774,3.68774,0,0.691058,5.32224,3.40979e+08,0,0,0,0,99.3022,98.274,5.09791,0,0,2.24166,2.24166,0,1.73184,3.38688,9.64418e+08,0,0,0,0
61.3509,85.139,2.42087,0,0.16,3.68788,3.68788,0,0.691083,5.32224,3.41377e+08,0,0,0,0,99.3022,98.274,4.81017,0,0,2.24174,2.24174,0,1.73191,3.38688,9.64616e+08,0,0,0,0
60.2628,85.139,2.49058,0,0.16,3.77409,3.77409,0,0.691109,5.32224,3.41784e+08,0,0,0,0,99.3022,98.274,4.67402,0,0,2.29661,2.29661,0,1.73197,3.38688,9.64819e+08,0,0,0,0
59.03,85.139,2.30425,0,0.16,3.77423,3.77423,0,0.707264,5.32224,3.42192e+08,0,0,0,0,99.3022,98.274,4.72785,0,0,2.29669,2.29669,0,1.77436,3.38688,9.65023e+08,0,0,0,0
57.652,85.139,2.13552,0,0.16,3.77437,3.77437,0,0.707291,5.32224,3.42599e+08,0,0,0,0,99.3022,98.274,4.20548,0,0,2.29678,2.29678,0,1.77443,3.38688,9.65226e+08,0,0,0,0
56.3425,85.139,2.17285,0,0.16,3.77451,3.77451,0,0.707317,5.32224,3.43006e+08,0,0,0,0,99.3022,98.274,4.7917,0,0,2.29686,2.29686,0,1.77449,3.38688,9.65429e+08,0,0,0,0
55.012,85.139,2.33056,0,0.16,4.02674,4.02674,0,0.707343,5.32224,3.43441e+08,0,0,0,0,99.3022,98.274,4.23092,0,0,2.49471,2.49471,0,1.77456,3.38688,9.6565e+08,0,0,0,0
53.5804,85.139,2.2121,0,0.16,4.02689,4.02689,0,0.754612,5.32224,3.43875e+08,0,0,0,0,99.3022,98.274,3.63088,0,0,2.4948,2.4948,0,1.92741,3.38688,9.65871e+08,0,0,0,0
52.0382,85.139,2.07248,0,0.16,4.02704,4.02704,0,0.75464,5.32224,3.4431e+08,0,0,0,0,99.3022,98.274,4.82194,0,0,2.49489,2.49489,0,1.92748,3.38688,9.66092e+08,0,0,0,0
50.4331,85.139,1.97645,0,0.16,4.02719,4.02719,0,0.754668,5.32224,3.44744e+08,0,0,0,0,99.3022,98.274,4.68382,0,0,2.49499,2.49499,0,1.92755,3.38688,9.66313e+08,0,0,0,0
48.926,85.139,2.02934,0,0.16,4.02734,4.02734,0,0.754696,5.32224,3.45179e+08,0,0,0,0,99.3022,98.274,4.19114,0,0,2.49508,2.49508,0,1.92763,3.38688,9.66534e+08,0,0,0,0
47.7588,85.139,2.27009,0,0.16,3.90461,3.90461,0,0.754724,5.32224,3.456e+08,0,0,0,0,99.3022,98.274,3.58674,0,0,2.37512,2.37512,0,1.9277,3.38688,9.66744e+08,0,0,0,0
46.7909,85.139,2.46018,0,0.16,3.90475,3.90475,0,0.731724,5.32224,3.46022e+08,0,0,0,0,99.3022,98.274,3.97975,0,0,2.37521,2.37521,0,1.83502,3.38688,9.66954e+08,0,0,0,0
45.8883,85.139,2.54428,0,0.16,3.9049,3.9049,0,0.731751,5.32224,3.46443e+08,0,0,0,0,99.3022,98.274,4.18237,0,0,2.37529,2.37529,0,1.83508,3.38688,9.67165e+08,0,0,0,0
45.2584,85.139,2.98735,0,0.16,3.90504,3.90504,0,0.731778,5.32224,3.46865e+08,0,0,0,0,99.3022,98.274,5.58357,0,0,2.37538,2.37538,0,1.83515,3.38688,9.67375e+08,0,0,0,0
44.4227,85.139,2.79391,0,0.16,3.80431,3.80431,0,0.731805,5.32224,3.47275e+08,0,0,0,0,99.3022,98.274,5.53342,0,0,2.26618,2.26618,0,1.83522,3.38688,9.67575e+08,0,0,0,0
44.0408,85.139,3.09158,0,0.16,3.80445,3.80445,0,0.712927,5.32224,3.47686e+08,0,0,0,0,99.3022,98.274,5.163,0,0,2.26626,2.26626,0,1.75085,3.38688,9.67776e+08,0,0,0,0
43.978,85.139,3.37112,0,0.16,3.80459,3.80459,0,0.712954,5.32224,3.48096e+08,0,0,0,0,99.3022,98.274,5.18406,0,0,2.26634,2.26634,0,1.75091,3.38688,9.67977e+08,0,0,0,0
43.0508,85.139,2.59689,0,0.16,3.80473,3.80473,0,0.71298,5.32224,3.48507e+08,0,0,0,0,99.3022,98.274,3.95211,0,0,2.26643,2.26643,0,1.75098,3.38688,9.68177e+08,0,0,0,0
43.5845,85.139,3.77853,0,0.16,3.51832,3.51832,0,0.713007,5.32224,3.48886e+08,0,0,0,0,99.3022,98.274,4.46234,0,0,2.03885,2.03885,0,1.75104,3.38688,9.68358e+08,0,0,0,0
43.499,85.139,3.1142,0,0.16,3.51845,3.51845,0,0.659334,5.32224,3.49266e+08,0,0,0,0,99.3022,98.274,3.55376,0,0,2.03892,2.03892,0,1.57521,3.38688,9.68538e+08,0,0,0,0
45.8926,85.139,5.83382,0,0.16,3.51858,3.51858,0,0.659358,5.32224,3.49646e+08,0,0,0,0,99.3022,98.274,4.99785,0,0,2.039,2.039,0,1.57527,3.38688,9.68719e+08,0,0,0,0
47.1623,85.139,4.73477,0,0.16,3.51872,3.51872,0,0.659383,5.32224,3.50026e+08,0,0,0,0,99.3022,98.274,6.15588,0,0,2.03908,2.03908,0,1.57533,3.38688,9.68899e+08,0,0,0,0
48.0306,85.139,4.25363,0,0.16,3.51885,3.51885,0,0.659407,5.32224,3.50405e+08,0,0,0,0,99.3022,98.274,3.81865,0,0,2.03915,2.03915,0,1.57539,3.38688,9.6908e+08,0,0,0,0
52.2596,85.139,7.9206,0,0.16,3.6292,3.6292,0,0.659432,5.32224,3.50797e+08,0,0,0,0,99.3022,98.274,7.80072,0,0,2.10515,2.10515,0,1.57545,3.38688,9.69266e+08,0,0,0,0
52.6538,85.139,4.05408,0,0.16,3.6293,3.6293,0,0.680112,5.32224,3.51189e+08,0,0,0,0,99.3022,98.274,4.2294,0,0,2.10521,2.10521,0,1.62644,3.38688,9.69453e+08,0,0,0,0
59.3143,85.139,10.3425,0,0.16,3.6294,3.6294,0,0.680131,5.32224,3.5158e+08,0,0,0,0,99.3022,98.274,4.35884,0,0,2.10527,2.10527,0,1.62649,3.38688,9.69639e+08,0,0,0,0
63.3318,85.139,7.91347,0,0.16,3.6295,3.6295,0,0.68015,5.32224,3.51972e+08,0,0,0,0,99.3022,98.274,5.24625,0,0,2.10533,2.10533,0,1.62653,3.38688,9.69825e+08,0,0,0,0
71.2233,85.139,12.6092,0,0.16,3.98363,3.98363,0,0.680169,5.32224,3.52402e+08,0,0,0,0,99.3022,98.274,8.38376,0,0,2.35294,2.35294,0,1.62658,3.38688,9.70034e+08,0,0,0,0
78.0614,85.139,11.557,0,0.16,3.98374,3.98374,0,0.746532,5.32224,3.52832e+08,0,0,0,0,99.3022,98.274,7.21256,0,0,2.35301,2.35301,0,1.81788,3.38688,9.70242e+08,0,0,0,0
83.1607,85.139,9.75287,0,0.16,3.98385,3.98385,0,0.746553,5.32224,3.53262e+08,0,0,0,0,99.3022,98.274,7.73722,0,0,2.35307,2.35307,0,1.81793,3.38688,9.7045e+08,0,0,0,0
85.139,85.139,8.97086,0,0.16,3.98397,3.98397,0,0.746574,5.32224,3.53692e+08,0,0,0,0,99.3022,98.274,7.30717,0,0,2.35314,2.35314,0,1.81798,3.38688,9.70659e+08,0,0,0,0
85.139,85.139,5.56777,0,0.16,3.47907,3.47907,0,0.746595,5.32224,3.54067e+08,0,0,0,0,99.3022,98.274,5.77018,0,0,2.02095,2.02095,0,1.81803,3.38688,9.70838e+08,0,0,0,0
85.139,85.139,6.64242,0,0.16,3.47917,3.47917,0,0.651978,5.32224,3.54442e+08,0,0,0,0,99.3022,98.274,6.49456,0,0,2.02101,2.02101,0,1.56139,3.38688,9.71016e+08,0,0,0,0
85.139,85.139,5.96181,0,0.16,3.47927,3.47927,0,0.651996,5.32224,3.54818e+08,0,0,0,0,99.3022,98.274,4.94283,0,0,2.02107,2.02107,0,1.56143,3.38688,9.71195e+08,0,0,0,0
85.139,85.139,5.62497,0,0.16,3.47936,3.47936,0,0.652014,5.32224,3.55193e+08,0,0,0,0,99.3022,98.274,5.74016,0,0,2.02112,2.02112,0,1.56148,3.38688,9.71374e+08,0,0,0,0
85.139,85.139,5.95499,0,0.16,3.47946,3.47946,0,0.652033,5.32224,3.55569e+08,0,0,0,0,99.3022,98.274,7.49674,0,0,2.02118,2.02118,0,1.56152,3.38688,9.71553e+08,0,0,0,0
85.139,85.139,8.09205,0,0.16,3.60669,3.60669,0,0.652051,5.32224,3.55958e+08,0,0,0,0,99.3022,98.274,9.68704,0,0,2.10253,2.10253,0,1.56156,3.38688,9.71739e+08,0,0,0,0
85.139,85.139,5.99973,0,0.16,3.6068,3.6068,0,0.675894,5.32224,3.56347e+08,0,0,0,0,99.3022,98.274,6.78096,0,0,2.10259,2.10259,0,1.62441,3.38688,9.71925e+08,0,0,0,0
85.139,85.139,5.59881,0,0.16,3.6069,3.6069,0,0.675913,5.32224,3.56736e+08,0,0,0,0,99.3022,98.274,5.49146,0,0,2.10265,2.10265,0,1.62446,3.38688,9.72112e+08,0,0,0,0
85.139,85.139,6.59443,0,0.16,3.607,3.607,0,0.675932,5.32224,3.57126e+08,0,0,0,0,99.3022,98.274,6.37768,0,0,2.10271,2.10271,0,1.6245,3.38688,9.72298e+08,0,0,0,0
85.139,85.139,5.42976,0,0.16,3.55738,3.55738,0,0.675951,5.32224,3.5751e+08,0,0,0,0,99.3022,98.274,6.74671,0,0,2.07119,2.07119,0,1.62455,3.38688,9.72481e+08,0,0,0,0
85.139,85.139,5.09377,0,0.16,3.55748,3.55748,0,0.666654,5.32224,3.57893e+08,0,0,0,0,99.3022,98.274,5.83773,0,0,2.07125,2.07125,0,1.6002,3.38688,9.72664e+08,0,0,0,0
85.139,85.139,4.6675,0,0.16,3.55758,3.55758,0,0.666672,5.32224,3.58277e+08,0,0,0,0,99.3022,98.274,5.51623,0,0,2.0713,2.0713,0,1.60024,3.38688,9.72848e+08,0,0,0,0
85.139,85.139,4.34788,0,0.16,3.55768,3.55768,0,0.666691,5.32224,3.58661e+08,0,0,0,0,99.3022,98.274,5.50634,0,0,2.07136,2.07136,0,1.60029,3.38688,9.73031e+08,0,0,0,0
85.139,85.139,4.19033,0,0.16,3.72655,3.72655,0,0.66671,5.32224,3.59063e+08,0,0,0,0,99.3022,98.274,4.83587,0,0,2.18341,2.18341,0,1.60033,3.38688,9.73224e+08,0,0,0,0
85.1352,85.139,3.89435,0,0.16,3.72666,3.72666,0,0.698356,5.32224,3.59466e+08,0,0,0,0,99.3022,98.274,4.45305,0,0,2.18347,2.18347,0,1.6869,3.38688,9.73418e+08,0,0,0,0
84.9888,85.139,3.73972,0,0.16,3.72676,3.72676,0,0.698376,5.32224,3.59868e+08,0,0,0,0,99.3022,98.274,4.29187,0,0,2.18353,2.18353,0,1.68695,3.38688,9.73611e+08,0,0,0,0
84.7115,85.139,3.59354,0,0.16,3.72687,3.72687,0,0.698395,5.32224,3.6027e+08,0,0,0,0,99.3022,98.274,4.31939,0,0,2.1836,2.1836,0,1.687,3.38688,9.73804e+08,0,0,0,0
84.2985,85.139,3.41427,0,0.16,3.72697,3.72697,0,0.698415,5.32224,3.60672e+08,0,0,0,0,99.3022,98.274,3.90844,0,0,2.18366,2.18366,0,1.68705,3.38688,9.73998e+08,0,0,0,0
83.5402,85.139,3.0075,0,0.16,3.6937,3.6937,0,0.698435,5.32224,3.61071e+08,0,0,0,0,99.1262,98.274,3.05032,0,0,2.24528,2.24528,0,1.68709,3.38688,9.74196e+08,0,0,0,0
82.6507,85.139,2.84491,0,0.16,3.6938,3.6938,0,0.692199,5.32224,3.61469e+08,0,0,0,0,98.8969,98.274,2.9564,0,0,2.24534,2.24534,0,1.7347,3.38688,9.74395e+08,0,0,0,0
81.6197,85.139,2.68266,0,0.16,3.6939,3.6939,0,0.692218,5.32224,3.61868e+08,0,0,0,0,98.5864,98.274,2.79608,0,0,2.24541,2.24541,0,1.73475,3.38688,9.74594e+08,0,0,0,0
80.4222,85.139,2.50221,0,0.16,3.69401,3.69401,0,0.692237,5.32224,3.62267e+08,0,0,0,0,98.2222,98.274,2.62277,0,0,2.24547,2.24547,0,1.7348,3.38688,9.74793e+08,0,0,0,0
78.8308,85.139,2.14643,0,0.16,3.78032,3.78032,0,0.692257,5.32224,3.62675e+08,0,0,0,0,97.8276,98.274,2.36611,0,0,2.3004,2.3004,0,1.73485,3.38688,9.74996e+08,0,0,0,0
77.1374,85.139,2.00404,0,0.16,3.78043,3.78043,0,0.708433,5.32224,3.63083e+08,0,0,0,0,97.3449,98.274,2.18608,0,0,2.30047,2.30047,0,1.77729,3.38688,9.752e+08,0,0,0,0
75.5607,85.139,2.10366,0,0.16,3.78054,3.78054,0,0.708453,5.32224,3.6349e+08,0,0,0,0,96.8402,98.274,2.36641,0,0,2.30053,2.30053,0,1.77734,3.38688,9.75404e+08,0,0,0,0
73.9927,85.139,2.12233,0,0.16,3.78064,3.78064,0,0.708472,5.32224,3.63898e+08,0,0,0,0,96.3944,98.274,2.22526,0,0,2.3006,2.3006,0,1.77739,3.38688,9.75607e+08,0,0,0,0
72.2695,85.139,2.1456,0,0.16,4.03325,4.03325,0,0.708492,5.32224,3.64334e+08,0,0,0,0,95.9003,98.274,2.28331,0,0,2.49874,2.49874,0,1.77744,3.38688,9.75829e+08,0,0,0,0
70.6887,85.139,2.28498,0,0.16,4.03336,4.03336,0,0.755831,5.32224,3.64769e+08,0,0,0,0,95.4404,98.274,2.32911,0,0,2.49881,2.49881,0,1.93052,3.38688,9.7605e+08,0,0,0,0
69.1447,85.139,2.3029,0,0.16,4.03347,4.03347,0,0.755852,5.32224,3.65204e+08,0,0,0,0,94.9756,98.274,2.42612,0,0,2.49888,2.49888,0,1.93058,3.38688,9.76271e+08,0,0,0,0
68.0463,85.139,2.72849,0,0.16,4.03359,4.03359,0,0.755873,5.32224,3.6564e+08,0,0,0,0,94.5374,98.274,2.59325,0,0,2.49895,2.49895,0,1.93063,3.38688,9.76492e+08,0,0,0,0
66.333,85.139,2.0957,0,0.16,4.0337,4.0337,0,0.755894,5.32224,3.66075e+08,0,0,0,0,94.0411,98.274,2.31816,0,0,2.49902,2.49902,0,1.93069,3.38688,9.76714e+08,0,0,0,0
65.345,85.139,2.71622,0,0.16,3.91074,3.91074,0,0.755915,5.32224,3.66497e+08,0,0,0,0,93.7555,98.274,3.49078,0,0,2.37885,2.37885,0,1.93074,3.38688,9.76924e+08,0,0,0,0
64.3458,85.139,2.69042,0,0.16,3.91085,3.91085,0,0.732872,5.32224,3.66919e+08,0,0,0,0,93.5646,98.274,3.99081,0,0,2.37891,2.37891,0,1.8379,3.38688,9.77135e+08,0,0,0,0
63.0522,85.139,2.36807,0,0.16,3.91096,3.91096,0,0.732893,5.32224,3.67341e+08,0,0,0,0,93.2981,98.274,3.6552,0,0,2.37898,2.37898,0,1.83795,3.38688,9.77345e+08,0,0,0,0
63.0959,85.139,3.80706,0,0.16,3.91107,3.91107,0,0.732913,5.32224,3.67763e+08,0,0,0,0,93.2405,98.274,5.20996,0,0,2.37905,2.37905,0,1.838,3.38688,9.77556e+08,0,0,0,0
61.9272,85.139,2.50029,0,0.16,3.81014,3.81014,0,0.732934,5.32224,3.68174e+08,0,0,0,0,93.1243,98.274,3.80951,0,0,2.26965,2.26965,0,1.83805,3.38688,9.77757e+08,0,0,0,0
61.5588,85.139,3.30613,0,0.16,3.81025,3.81025,0,0.71402,5.32224,3.68585e+08,0,0,0,0,93.1366,98.274,3.99763,0,0,2.26971,2.26971,0,1.75353,3.38688,9.77958e+08,0,0,0,0
62.8005,85.139,4.99236,0,0.16,3.81035,3.81035,0,0.71404,5.32224,3.68996e+08,0,0,0,0,93.6692,98.274,5.12884,0,0,2.26978,2.26978,0,1.75358,3.38688,9.78159e+08,0,0,0,0
65.0644,85.139,6.27756,0,0.16,3.81046,3.81046,0,0.71406,5.32224,3.69408e+08,0,0,0,0,94.5185,98.274,7.79954,0,0,2.26984,2.26984,0,1.75363,3.38688,9.7836e+08,0,0,0,0
68.8955,85.139,7.61838,0,0.16,3.52359,3.52359,0,0.714081,5.32224,3.69788e+08,0,0,0,0,95.0654,98.274,6.97243,0,0,2.0419,2.0419,0,1.75368,3.38688,9.7854e+08,0,0,0,0
73.0342,85.139,8.14292,0,0.16,3.52369,3.52369,0,0.660321,5.32224,3.70168e+08,0,0,0,0,96.168,98.274,8.29817,0,0,2.04196,2.04196,0,1.57757,3.38688,9.78721e+08,0,0,0,0
77.5461,85.139,8.5826,0,0.16,3.52379,3.52379,0,0.660339,5.32224,3.70548e+08,0,0,0,0,97.5714,98.274,9.64849,0,0,2.04202,2.04202,0,1.57762,3.38688,9.78902e+08,0,0,0,0
81.4212,85.139,7.85435,0,0.16,3.52389,3.52389,0,0.660358,5.32224,3.70929e+08,0,0,0,0,98.3914,98.274,7.59462,0,0,2.04207,2.04207,0,1.57766,3.38688,9.79083e+08,0,0,0,0
85.139,85.139,9.62393,0,0.16,3.52398,3.52398,0,0.660376,5.32224,3.71309e+08,0,0,0,0,99.3022,98.274,10.0367,0,0,2.04213,2.04213,0,1.57771,3.38688,9.79264e+08,0,0,0,0
85.139,85.139,4.60296,0,0.16,3.63447,3.63447,0,0.660395,5.32224,3.71701e+08,0,0,0,0,99.3022,98.274,6.19808,0,0,2.10821,2.10821,0,1.57775,3.38688,9.7945e+08,0,0,0,0
