Realization	utility	WSS	week	infra.
39	1	1	417	9
40	1	1	365	9
41	1	1	521	9
42	1	1	417	9
43	1	1	365	9
44	1	1	417	9
45	1	1	469	9
46	1	1	365	9
47	1	1	365	9
48	1	1	417	9
49	1	1	417	9
50	1	1	365	9
51	1	1	365	9
52	1	1	469	9
53	1	1	521	9
54	1	1	365	9
55	1	1	417	9
56	1	1	365	9
57	1	1	469	9
58	1	1	417	9
59	1	1	365	9
60	1	1	469	9
61	1	1	365	9
62	1	1	365	9
63	1	1	469	9
64	1	1	469	9
65	1	1	417	9
66	1	1	469	9
67	1	1	365	9
68	1	1	365	9
69	1	1	469	9
70	1	1	365	9
71	1	1	365	9
72	1	1	469	9
73	1	1	417	9
74	1	1	417	9
75	1	1	365	9
76	1	1	417	9
77	1	1	417	9
78	1	1	469	9
79	1	1	521	9
80	1	1	417	9
81	1	1	417	9
82	1	1	521	9
83	1	1	417	9
84	1	1	417	9
85	1	1	469	9
86	1	1	469	9
87	1	1	469	9
88	1	1	417	9
89	1	1	417	9
90	1	1	469	9
91	1	1	365	9
92	1	1	417	9
93	1	1	365	9
94	1	1	469	9
95	1	1	417	9
96	1	1	469	9
97	1	1	417	9
98	1	1	469	9
99	1	1	417	9
100	1	1	365	9
101	1	1	365	9
102	1	1	365	9
103	1	1	365	9
104	1	1	469	9
105	1	1	521	9
106	1	1	469	9
107	1	1	521	9
108	1	1	365	9
109	1	1	365	9
110	1	1	365	9
111	1	1	469	9
112	1	1	521	9
113	1	1	365	9
114	1	1	469	9
115	1	1	417	9
116	1	1	365	9
117	1	1	417	9
118	1	1	469	9
119	1	1	469	9
120	1	1	417	9
121	1	1	417	9
122	1	1	469	9
123	1	1	521	9
124	1	1	469	9
125	1	1	365	9
126	1	1	521	9
127	1	1	469	9
128	1	1	521	9
129	1	1	365	9
130	1	1	469	9
131	1	1	417	9
132	1	1	365	9
133	1	1	417	9
134	1	1	365	9
135	1	1	365	9
136	1	1	521	9
137	1	1	365	9
138	1	1	417	9
139	1	1	469	9
140	1	1	365	9
141	1	1	365	9
142	1	1	365	9
143	1	1	365	9
144	1	1	417	9
145	1	1	469	9
146	1	1	469	9
147	1	1	365	9
148	1	1	365	9
149	1	1	417	9
150	1	1	365	9
151	1	1	417	9
152	1	1	469	9
153	1	1	365	9
154	1	1	521	9
155	1	1	469	9
156	1	1	469	9
157	1	1	365	9
158	1	1	365	9
159	1	1	365	9
160	1	1	365	9
161	1	1	417	9
162	1	1	365	9
163	1	1	521	9
164	1	1	417	9
165	1	1	365	9
166	1	1	521	9
167	1	1	469	9
168	1	1	365	9
169	1	1	365	9
170	1	1	365	9
171	1	1	365	9
172	1	1	469	9
173	1	1	469	9
174	1	1	417	9
175	1	1	521	9
176	1	1	417	9
177	1	1	365	9
178	1	1	417	9
179	1	1	521	9
180	1	1	417	9
181	1	1	417	9
182	1	1	417	9
183	1	1	469	9
184	1	1	417	9
185	1	1	469	9
186	1	1	417	9
187	1	1	365	9
188	1	1	417	9
189	1	1	417	9
190	1	1	365	9
191	1	1	365	9
192	1	1	365	9
193	1	1	417	9
194	1	1	417	9
195	1	1	365	9
196	1	1	417	9
197	1	1	417	9
198	1	1	365	9
199	1	1	469	9
200	1	1	365	9
201	1	1	417	9
202	1	1	417	9
203	1	1	365	9
204	1	1	469	9
205	1	1	365	9
206	1	1	417	9
207	1	1	469	9
208	1	1	365	9
209	1	1	417	9
210	1	1	365	9
211	1	1	365	9
212	1	1	365	9
213	1	1	365	9
214	1	1	521	9
215	1	1	365	9
216	1	1	521	9
217	1	1	365	9
218	1	1	417	9
219	1	1	417	9
220	1	1	417	9
221	1	1	469	9
222	1	1	521	9
223	1	1	521	9
224	1	1	365	9
225	1	1	417	9
226	1	1	469	9
227	1	1	417	9
228	1	1	365	9
229	1	1	365	9
230	1	1	469	9
231	1	1	365	9
232	1	1	417	9
233	1	1	417	9
234	1	1	365	9
235	1	1	365	9
236	1	1	469	9
237	1	1	365	9
238	1	1	417	9
239	1	1	365	9
240	1	1	417	9
241	1	1	365	9
242	1	1	417	9
243	1	1	417	9
244	1	1	417	9
245	1	1	417	9
246	1	1	365	9
247	1	1	417	9
248	1	1	417	9
249	1	1	365	9
250	1	1	417	9
251	1	1	365	9
252	1	1	365	9
253	1	1	365	9
254	1	1	521	9
255	1	1	521	9
256	1	1	365	9
257	1	1	365	9
258	1	1	365	9
259	1	1	417	9
260	1	1	365	9
261	1	1	365	9
262	1	1	417	9
263	1	1	469	9
264	1	1	417	9
265	1	1	365	9
266	1	1	417	9
267	1	1	365	9
268	1	1	469	9
269	1	1	417	9
270	1	1	521	9
271	1	1	365	9
272	1	1	417	9
273	1	1	365	9
274	1	1	469	9
275	1	1	417	9
276	1	1	469	9
277	1	1	469	9
278	1	1	417	9
279	1	1	417	9
280	1	1	365	9
281	1	1	365	9
282	1	1	417	9
283	1	1	521	9
284	1	1	365	9
285	1	1	365	9
286	1	1	365	9
287	1	1	365	9
288	1	1	365	9
289	1	1	469	9
290	1	1	417	9
291	1	1	365	9
292	1	1	417	9
293	1	1	417	9
294	1	1	417	9
295	1	1	365	9
296	1	1	521	9
297	1	1	365	9
298	1	1	365	9
299	1	1	417	9
300	1	1	365	9
301	1	1	365	9
302	1	1	365	9
303	1	1	365	9
304	1	1	469	9
305	1	1	365	9
306	1	1	417	9
307	1	1	365	9
308	1	1	417	9
309	1	1	365	9
310	1	1	521	9
311	1	1	469	9
312	1	1	469	9
313	1	1	365	9
314	1	1	365	9
315	1	1	417	9
316	1	1	469	9
317	1	1	365	9
318	1	1	365	9
319	1	1	365	9
320	1	1	365	9
321	1	1	365	9
322	1	1	417	9
323	1	1	417	9
324	1	1	365	9
325	1	1	469	9
326	1	1	469	9
327	1	1	365	9
328	1	1	365	9
329	1	1	521	9
330	1	1	365	9
331	1	1	365	9
332	1	1	365	9
333	1	1	365	9
334	1	1	365	9
335	1	1	417	9
336	1	1	417	9
337	1	1	365	9
338	1	1	469	9
339	1	1	469	9
340	1	1	365	9
341	1	1	365	9
342	1	1	365	9
343	1	1	365	9
344	1	1	365	9
345	1	1	365	9
346	1	1	365	9
347	1	1	365	9
348	1	1	365	9
349	1	1	417	9
350	1	1	469	9
351	1	1	417	9
352	1	1	417	9
353	1	1	417	9
354	1	1	469	9
355	1	1	365	9
356	1	1	365	9
357	1	1	469	9
358	1	1	365	9
359	1	1	365	9
360	1	1	417	9
361	1	1	365	9
362	1	1	417	9
363	1	1	365	9
364	1	1	365	9
365	1	1	469	9
366	1	1	365	9
367	1	1	469	9
368	1	1	365	9
369	1	1	417	9
370	1	1	365	9
371	1	1	365	9
372	1	1	417	9
373	1	1	417	9
374	1	1	417	9
375	1	1	365	9
376	1	1	469	9
377	1	1	417	9
378	1	1	417	9
379	1	1	521	9
380	1	1	417	9
381	1	1	469	9
382	1	1	469	9
383	1	1	417	9
384	1	1	417	9
385	1	1	365	9
386	1	1	365	9
387	1	1	417	9
388	1	1	365	9
389	1	1	521	9
390	1	1	469	9
391	1	1	469	9
392	1	1	417	9
393	1	1	521	9
394	1	1	365	9
395	1	1	469	9
396	1	1	365	9
397	1	1	469	9
398	1	1	417	9
399	1	1	417	9
400	1	1	469	9
401	1	1	365	9
402	1	1	365	9
403	1	1	417	9
404	1	1	469	9
405	1	1	365	9
406	1	1	365	9
407	1	1	417	9
408	1	1	417	9
409	1	1	365	9
410	1	1	417	9
411	1	1	521	9
412	1	1	417	9
413	1	1	417	9
414	1	1	417	9
415	1	1	365	9
416	1	1	417	9
417	1	1	469	9
418	1	1	417	9
419	1	1	365	9
420	1	1	417	9
421	1	1	469	9
422	1	1	417	9
423	1	1	417	9
424	1	1	417	9
425	1	1	521	9
426	1	1	365	9
427	1	1	417	9
428	1	1	469	9
429	1	1	469	9
430	1	1	521	9
431	1	1	365	9
432	1	1	417	9
433	1	1	417	9
434	1	1	417	9
435	1	1	365	9
436	1	1	365	9
437	1	1	469	9
438	1	1	417	9
439	1	1	469	9
440	1	1	365	9
441	1	1	365	9
442	1	1	365	9
443	1	1	365	9
444	1	1	469	9
445	1	1	417	9
446	1	1	365	9
447	1	1	417	9
448	1	1	469	9
449	1	1	365	9
450	1	1	365	9
451	1	1	365	9
452	1	1	469	9
