Realization	utility	WSS	week	infra.
422	0	0	469	5
422	0	0	1043	6
422	0	0	1356	10
423	0	0	469	5
423	0	0	1200	6
423	0	0	1513	10
424	0	0	469	5
424	0	0	1095	6
424	0	0	1408	10
425	0	0	521	5
425	0	0	1617	6
426	0	0	417	5
426	0	0	887	6
426	0	0	1200	10
427	0	0	469	5
427	0	0	1252	6
427	0	0	1617	10
428	0	0	469	5
428	0	0	1461	6
429	0	0	521	5
429	0	0	834	6
429	0	0	1148	10
430	0	0	574	5
430	0	0	1982	6
431	0	0	417	5
431	0	0	834	6
431	0	0	1148	10
432	0	0	469	5
432	0	0	1252	6
432	0	0	1565	10
433	0	0	469	5
433	0	0	1095	6
433	0	0	1408	10
434	0	0	469	5
434	0	0	991	6
434	0	0	1304	10
435	0	0	417	5
435	0	0	887	6
435	0	0	1200	10
436	0	0	417	5
436	0	0	834	6
436	0	0	1148	10
437	0	0	469	5
437	0	0	1461	6
438	0	0	469	5
438	0	0	1043	6
438	0	0	1356	10
439	0	0	521	5
439	0	0	1513	6
440	0	0	417	5
440	0	0	887	6
440	0	0	1200	10
441	0	0	417	5
441	0	0	834	6
441	0	0	1148	10
442	0	0	417	5
442	0	0	782	6
442	0	0	1095	10
443	0	0	417	5
443	0	0	939	6
443	0	0	1252	10
444	0	0	521	5
444	0	0	1617	6
445	0	0	469	5
445	0	0	1148	6
445	0	0	1461	10
446	0	0	417	5
446	0	0	939	6
446	0	0	1252	10
447	0	0	469	5
447	0	0	1148	6
447	0	0	1461	10
448	0	0	521	5
448	0	0	1826	6
449	0	0	417	5
449	0	0	887	6
449	0	0	1200	10
450	0	0	417	5
450	0	0	939	6
450	0	0	1252	10
451	0	0	417	5
451	0	0	939	6
451	0	0	1252	10
452	0	0	521	5
452	0	0	1565	6
453	0	0	417	5
453	0	0	887	6
453	0	0	1200	10
454	0	0	521	5
454	0	0	1513	6
455	0	0	521	5
455	0	0	939	6
455	0	0	1669	10
456	0	0	469	5
456	0	0	1148	6
456	0	0	1461	10
457	0	0	469	5
457	0	0	1095	6
457	0	0	1408	10
458	0	0	417	5
458	0	0	939	6
458	0	0	1252	10
459	0	0	417	5
459	0	0	782	6
459	0	0	1095	10
460	0	0	417	5
460	0	0	939	6
460	0	0	1252	10
461	0	0	469	5
461	0	0	1304	6
461	0	0	1774	10
462	0	0	417	5
462	0	0	834	6
462	0	0	1148	10
463	0	0	469	5
463	0	0	834	6
463	0	0	1148	10
464	0	0	365	5
464	0	0	678	6
464	0	0	991	10
465	0	0	469	5
465	0	0	1513	6
466	0	0	469	5
466	0	0	1200	6
466	0	0	1513	10
467	0	0	417	5
467	0	0	887	6
467	0	0	1200	10
468	0	0	469	5
468	0	0	1408	6
469	0	0	417	5
469	0	0	782	6
469	0	0	1095	10
470	0	0	417	5
470	0	0	939	6
470	0	0	1252	10
471	0	0	521	5
471	0	0	1669	6
472	0	0	469	5
472	0	0	1043	6
472	0	0	1356	10
473	0	0	469	5
473	0	0	1408	6
474	0	0	469	5
474	0	0	1043	6
474	0	0	1356	10
475	0	0	521	5
475	0	0	991	6
475	0	0	1356	10
476	0	0	417	5
476	0	0	887	6
476	0	0	1200	10
477	0	0	417	5
477	0	0	939	6
477	0	0	1252	10
478	0	0	521	5
478	0	0	1722	6
479	0	0	417	5
479	0	0	939	6
479	0	0	1252	10
480	0	0	469	5
480	0	0	1043	6
480	0	0	1356	10
481	0	0	469	5
481	0	0	1356	6
481	0	0	1826	10
482	0	0	469	5
482	0	0	1148	6
